Map: 100%|██████████| 10/10 [00:00<00:00, 25.13 examples/s]
/n/holylabs/LABS/dam_lab/Lab/sqin/envs/reason/lib/python3.11/site-packages/transformers/training_args.py:1575: FutureWarning: `evaluation_strategy` is deprecated and will be removed in version 4.46 of 🤗 Transformers. Use `eval_strategy` instead
  warnings.warn(
/n/home05/sqin/self-correct/sudoku/train.py:176: FutureWarning: `tokenizer` is deprecated and will be removed in version 5.0.0 for `Trainer.__init__`. Use `processing_class` instead.
  trainer = Trainer(
Detected kernel version 4.18.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
tokenized dataset DatasetDict({
    train: Dataset({
        features: ['input_ids'],
        num_rows: 26444
    })
    val: Dataset({
        features: ['input_ids'],
        num_rows: 16
    })
})
[2025-01-15 21:23:18,107] [INFO] [real_accelerator.py:158:get_accelerator] Setting ds_accelerator to cuda (auto detect)
{'loss': 1.0944, 'grad_norm': 8.25, 'learning_rate': 7.564296520423602e-08, 'epoch': 0.003025260928755105}
{'loss': 0.4879, 'grad_norm': 3.609375, 'learning_rate': 9.573037485291646e-06, 'epoch': 0.5536227499621842}
{'loss': 0.4781, 'grad_norm': 4.90625, 'learning_rate': 9.564632711380064e-06, 'epoch': 0.5566480108909393}
{'loss': 0.4664, 'grad_norm': 3.984375, 'learning_rate': 9.556227937468482e-06, 'epoch': 0.5596732718196944}
{'loss': 0.4994, 'grad_norm': 5.3125, 'learning_rate': 9.5478231635569e-06, 'epoch': 0.5626985327484496}
{'loss': 0.4703, 'grad_norm': 4.5, 'learning_rate': 9.53941838964532e-06, 'epoch': 0.5657237936772047}
{'loss': 0.4859, 'grad_norm': 4.4375, 'learning_rate': 9.531013615733738e-06, 'epoch': 0.5687490546059598}
{'loss': 0.4792, 'grad_norm': 3.5625, 'learning_rate': 9.522608841822156e-06, 'epoch': 0.5717743155347149}
{'loss': 0.4687, 'grad_norm': 6.90625, 'learning_rate': 9.514204067910574e-06, 'epoch': 0.57479957646347}
{'eval_valid_loss': 0.11914140731096268, 'eval_valid_runtime': 2.1996, 'eval_valid_samples_per_second': 7.274, 'eval_valid_steps_per_second': 3.637, 'epoch': 0.57479957646347}
{'loss': 0.5011, 'grad_norm': 8.0625, 'learning_rate': 9.505799293998992e-06, 'epoch': 0.5778248373922251}
{'loss': 0.4868, 'grad_norm': 3.859375, 'learning_rate': 9.49739452008741e-06, 'epoch': 0.5808500983209802}
{'loss': 0.4801, 'grad_norm': 3.515625, 'learning_rate': 9.488989746175828e-06, 'epoch': 0.5838753592497353}
{'loss': 0.4941, 'grad_norm': 3.640625, 'learning_rate': 9.480584972264248e-06, 'epoch': 0.5869006201784904}
{'loss': 0.4709, 'grad_norm': 3.796875, 'learning_rate': 9.472180198352666e-06, 'epoch': 0.5899258811072455}
{'loss': 0.4569, 'grad_norm': 4.09375, 'learning_rate': 9.463775424441084e-06, 'epoch': 0.5929511420360006}
{'loss': 0.4839, 'grad_norm': 4.3125, 'learning_rate': 9.455370650529502e-06, 'epoch': 0.5959764029647557}
{'loss': 0.479, 'grad_norm': 3.234375, 'learning_rate': 9.44696587661792e-06, 'epoch': 0.5990016638935108}
{'loss': 0.4839, 'grad_norm': 3.59375, 'learning_rate': 9.438561102706338e-06, 'epoch': 0.6020269248222659}
{'loss': 0.4816, 'grad_norm': 4.15625, 'learning_rate': 9.430156328794756e-06, 'epoch': 0.605052185751021}
{'eval_valid_loss': 0.11865203082561493, 'eval_valid_runtime': 2.1695, 'eval_valid_samples_per_second': 7.375, 'eval_valid_steps_per_second': 3.688, 'epoch': 0.605052185751021}
{'loss': 0.4714, 'grad_norm': 4.46875, 'learning_rate': 9.421751554883174e-06, 'epoch': 0.6080774466797761}
{'loss': 0.4681, 'grad_norm': 3.671875, 'learning_rate': 9.413346780971593e-06, 'epoch': 0.6111027076085312}
{'loss': 0.4824, 'grad_norm': 3.625, 'learning_rate': 9.404942007060011e-06, 'epoch': 0.6141279685372864}
{'loss': 0.4597, 'grad_norm': 3.625, 'learning_rate': 9.39653723314843e-06, 'epoch': 0.6171532294660415}
{'loss': 0.4625, 'grad_norm': 4.0625, 'learning_rate': 9.388132459236847e-06, 'epoch': 0.6201784903947966}
{'loss': 0.4883, 'grad_norm': 4.375, 'learning_rate': 9.379727685325265e-06, 'epoch': 0.6232037513235517}
{'loss': 0.4769, 'grad_norm': 4.0625, 'learning_rate': 9.371322911413683e-06, 'epoch': 0.6262290122523068}
{'loss': 0.4639, 'grad_norm': 3.71875, 'learning_rate': 9.362918137502101e-06, 'epoch': 0.6292542731810619}
{'loss': 0.4692, 'grad_norm': 3.609375, 'learning_rate': 9.354513363590521e-06, 'epoch': 0.632279534109817}
{'loss': 0.4884, 'grad_norm': 3.84375, 'learning_rate': 9.346108589678937e-06, 'epoch': 0.6353047950385721}
{'eval_valid_loss': 0.11779990792274475, 'eval_valid_runtime': 2.166, 'eval_valid_samples_per_second': 7.387, 'eval_valid_steps_per_second': 3.693, 'epoch': 0.6353047950385721}
{'loss': 0.4543, 'grad_norm': 3.9375, 'learning_rate': 9.337703815767355e-06, 'epoch': 0.6383300559673272}
{'loss': 0.4848, 'grad_norm': 3.453125, 'learning_rate': 9.329299041855775e-06, 'epoch': 0.6413553168960823}
{'loss': 0.4664, 'grad_norm': 3.390625, 'learning_rate': 9.320894267944193e-06, 'epoch': 0.6443805778248374}
{'loss': 0.4646, 'grad_norm': 3.953125, 'learning_rate': 9.312489494032611e-06, 'epoch': 0.6474058387535925}
{'loss': 0.483, 'grad_norm': 3.328125, 'learning_rate': 9.30408472012103e-06, 'epoch': 0.6504310996823476}
{'loss': 0.4814, 'grad_norm': 8.625, 'learning_rate': 9.295679946209449e-06, 'epoch': 0.6534563606111027}
{'loss': 0.4497, 'grad_norm': 3.453125, 'learning_rate': 9.287275172297865e-06, 'epoch': 0.6564816215398578}
{'loss': 0.4686, 'grad_norm': 3.734375, 'learning_rate': 9.278870398386283e-06, 'epoch': 0.6595068824686129}
{'loss': 0.4686, 'grad_norm': 4.15625, 'learning_rate': 9.270465624474703e-06, 'epoch': 0.662532143397368}
{'loss': 0.4605, 'grad_norm': 3.671875, 'learning_rate': 9.262060850563121e-06, 'epoch': 0.6655574043261231}
{'eval_valid_loss': 0.117215096950531, 'eval_valid_runtime': 2.1818, 'eval_valid_samples_per_second': 7.333, 'eval_valid_steps_per_second': 3.667, 'epoch': 0.6655574043261231}
{'loss': 0.4822, 'grad_norm': 3.21875, 'learning_rate': 9.253656076651539e-06, 'epoch': 0.6685826652548782}
{'loss': 0.467, 'grad_norm': 3.328125, 'learning_rate': 9.245251302739957e-06, 'epoch': 0.6716079261836333}
{'loss': 0.4632, 'grad_norm': 4.5625, 'learning_rate': 9.236846528828375e-06, 'epoch': 0.6746331871123884}
{'loss': 0.4733, 'grad_norm': 3.203125, 'learning_rate': 9.228441754916793e-06, 'epoch': 0.6776584480411435}
{'loss': 0.4835, 'grad_norm': 6.1875, 'learning_rate': 9.220036981005211e-06, 'epoch': 0.6806837089698986}
{'loss': 0.4598, 'grad_norm': 3.921875, 'learning_rate': 9.21163220709363e-06, 'epoch': 0.6837089698986537}
{'loss': 0.4516, 'grad_norm': 3.671875, 'learning_rate': 9.203227433182049e-06, 'epoch': 0.6867342308274088}
{'loss': 0.4656, 'grad_norm': 3.75, 'learning_rate': 9.194822659270467e-06, 'epoch': 0.689759491756164}
{'loss': 0.4655, 'grad_norm': 4.3125, 'learning_rate': 9.186417885358885e-06, 'epoch': 0.6927847526849191}
{'loss': 0.4523, 'grad_norm': 4.15625, 'learning_rate': 9.178013111447303e-06, 'epoch': 0.6958100136136742}
{'eval_valid_loss': 0.11666075885295868, 'eval_valid_runtime': 2.1667, 'eval_valid_samples_per_second': 7.384, 'eval_valid_steps_per_second': 3.692, 'epoch': 0.6958100136136742}
{'loss': 0.4743, 'grad_norm': 3.984375, 'learning_rate': 9.16960833753572e-06, 'epoch': 0.6988352745424293}
{'loss': 0.4711, 'grad_norm': 4.1875, 'learning_rate': 9.161203563624139e-06, 'epoch': 0.7018605354711844}
{'loss': 0.4837, 'grad_norm': 5.78125, 'learning_rate': 9.152798789712557e-06, 'epoch': 0.7048857963999395}
{'loss': 0.4759, 'grad_norm': 3.71875, 'learning_rate': 9.144394015800976e-06, 'epoch': 0.7079110573286946}
{'loss': 0.4748, 'grad_norm': 3.96875, 'learning_rate': 9.135989241889394e-06, 'epoch': 0.7109363182574497}
{'loss': 0.4654, 'grad_norm': 3.109375, 'learning_rate': 9.127584467977812e-06, 'epoch': 0.7139615791862048}
{'loss': 0.4547, 'grad_norm': 3.578125, 'learning_rate': 9.11917969406623e-06, 'epoch': 0.71698684011496}
{'loss': 0.4799, 'grad_norm': 3.5, 'learning_rate': 9.110774920154648e-06, 'epoch': 0.720012101043715}
{'loss': 0.4577, 'grad_norm': 3.4375, 'learning_rate': 9.102370146243066e-06, 'epoch': 0.7230373619724701}
{'loss': 0.4651, 'grad_norm': 3.90625, 'learning_rate': 9.093965372331484e-06, 'epoch': 0.7260626229012253}
{'eval_valid_loss': 0.11614276468753815, 'eval_valid_runtime': 2.1823, 'eval_valid_samples_per_second': 7.332, 'eval_valid_steps_per_second': 3.666, 'epoch': 0.7260626229012253}
{'loss': 0.4635, 'grad_norm': 3.5, 'learning_rate': 9.085560598419904e-06, 'epoch': 0.7290878838299804}
{'loss': 0.4585, 'grad_norm': 4.15625, 'learning_rate': 9.07715582450832e-06, 'epoch': 0.7321131447587355}
{'loss': 0.4503, 'grad_norm': 3.078125, 'learning_rate': 9.06875105059674e-06, 'epoch': 0.7351384056874906}
{'loss': 0.4528, 'grad_norm': 3.25, 'learning_rate': 9.060346276685158e-06, 'epoch': 0.7381636666162457}
{'loss': 0.4535, 'grad_norm': 3.828125, 'learning_rate': 9.051941502773576e-06, 'epoch': 0.7411889275450008}
{'loss': 0.472, 'grad_norm': 3.6875, 'learning_rate': 9.043536728861994e-06, 'epoch': 0.7442141884737559}
{'loss': 0.4423, 'grad_norm': 3.25, 'learning_rate': 9.035131954950412e-06, 'epoch': 0.747239449402511}
{'loss': 0.4493, 'grad_norm': 3.21875, 'learning_rate': 9.026727181038832e-06, 'epoch': 0.7502647103312661}
{'loss': 0.4569, 'grad_norm': 3.953125, 'learning_rate': 9.018322407127248e-06, 'epoch': 0.7532899712600212}
{'loss': 0.4632, 'grad_norm': 3.5, 'learning_rate': 9.009917633215666e-06, 'epoch': 0.7563152321887763}
{'eval_valid_loss': 0.11581497639417648, 'eval_valid_runtime': 2.1796, 'eval_valid_samples_per_second': 7.341, 'eval_valid_steps_per_second': 3.67, 'epoch': 0.7563152321887763}
{'loss': 0.4593, 'grad_norm': 3.34375, 'learning_rate': 9.001512859304086e-06, 'epoch': 0.7593404931175314}
{'loss': 0.4683, 'grad_norm': 3.734375, 'learning_rate': 8.993108085392504e-06, 'epoch': 0.7623657540462865}
{'loss': 0.446, 'grad_norm': 3.03125, 'learning_rate': 8.984703311480922e-06, 'epoch': 0.7653910149750416}
{'loss': 0.4615, 'grad_norm': 4.5, 'learning_rate': 8.97629853756934e-06, 'epoch': 0.7684162759037967}
{'loss': 0.4802, 'grad_norm': 3.859375, 'learning_rate': 8.967893763657758e-06, 'epoch': 0.7714415368325518}
{'loss': 0.4604, 'grad_norm': 3.40625, 'learning_rate': 8.959488989746176e-06, 'epoch': 0.7744667977613069}
{'loss': 0.4651, 'grad_norm': 3.375, 'learning_rate': 8.951084215834594e-06, 'epoch': 0.777492058690062}
{'loss': 0.4452, 'grad_norm': 3.203125, 'learning_rate': 8.942679441923014e-06, 'epoch': 0.7805173196188171}
{'loss': 0.4677, 'grad_norm': 3.59375, 'learning_rate': 8.934274668011432e-06, 'epoch': 0.7835425805475722}
{'loss': 0.4559, 'grad_norm': 3.0625, 'learning_rate': 8.92586989409985e-06, 'epoch': 0.7865678414763273}
{'eval_valid_loss': 0.1153487116098404, 'eval_valid_runtime': 2.1694, 'eval_valid_samples_per_second': 7.375, 'eval_valid_steps_per_second': 3.688, 'epoch': 0.7865678414763273}
{'loss': 0.4746, 'grad_norm': 5.25, 'learning_rate': 8.917465120188268e-06, 'epoch': 0.7895931024050824}
{'loss': 0.4636, 'grad_norm': 3.984375, 'learning_rate': 8.909060346276686e-06, 'epoch': 0.7926183633338375}
{'loss': 0.4631, 'grad_norm': 3.546875, 'learning_rate': 8.900655572365104e-06, 'epoch': 0.7956436242625926}
{'loss': 0.4697, 'grad_norm': 4.90625, 'learning_rate': 8.892250798453522e-06, 'epoch': 0.7986688851913477}
{'loss': 0.4515, 'grad_norm': 3.078125, 'learning_rate': 8.88384602454194e-06, 'epoch': 0.8016941461201028}
{'loss': 0.4589, 'grad_norm': 3.640625, 'learning_rate': 8.87544125063036e-06, 'epoch': 0.8047194070488579}
{'loss': 0.4575, 'grad_norm': 3.78125, 'learning_rate': 8.867036476718777e-06, 'epoch': 0.807744667977613}
{'loss': 0.4464, 'grad_norm': 4.5625, 'learning_rate': 8.858631702807196e-06, 'epoch': 0.8107699289063681}
{'loss': 0.4427, 'grad_norm': 4.03125, 'learning_rate': 8.850226928895614e-06, 'epoch': 0.8137951898351233}
{'loss': 0.4584, 'grad_norm': 4.75, 'learning_rate': 8.841822154984032e-06, 'epoch': 0.8168204507638784}
{'eval_valid_loss': 0.114951491355896, 'eval_valid_runtime': 2.1689, 'eval_valid_samples_per_second': 7.377, 'eval_valid_steps_per_second': 3.689, 'epoch': 0.8168204507638784}
{'loss': 0.4485, 'grad_norm': 3.265625, 'learning_rate': 8.83341738107245e-06, 'epoch': 0.8198457116926335}
{'loss': 0.454, 'grad_norm': 3.578125, 'learning_rate': 8.825012607160868e-06, 'epoch': 0.8228709726213886}
{'loss': 0.4712, 'grad_norm': 3.75, 'learning_rate': 8.816607833249287e-06, 'epoch': 0.8258962335501437}
{'loss': 0.4658, 'grad_norm': 4.3125, 'learning_rate': 8.808203059337704e-06, 'epoch': 0.8289214944788988}
{'loss': 0.4754, 'grad_norm': 3.90625, 'learning_rate': 8.799798285426123e-06, 'epoch': 0.831946755407654}
{'loss': 0.4551, 'grad_norm': 4.15625, 'learning_rate': 8.791393511514541e-06, 'epoch': 0.834972016336409}
{'loss': 0.4803, 'grad_norm': 3.546875, 'learning_rate': 8.78298873760296e-06, 'epoch': 0.8379972772651642}
{'loss': 0.4404, 'grad_norm': 3.40625, 'learning_rate': 8.774583963691377e-06, 'epoch': 0.8410225381939193}
{'loss': 0.4364, 'grad_norm': 3.59375, 'learning_rate': 8.766179189779795e-06, 'epoch': 0.8440477991226744}
{'loss': 0.4707, 'grad_norm': 3.078125, 'learning_rate': 8.757774415868215e-06, 'epoch': 0.8470730600514295}
{'eval_valid_loss': 0.11457063257694244, 'eval_valid_runtime': 2.1829, 'eval_valid_samples_per_second': 7.33, 'eval_valid_steps_per_second': 3.665, 'epoch': 0.8470730600514295}
{'loss': 0.4727, 'grad_norm': 2.953125, 'learning_rate': 8.749369641956631e-06, 'epoch': 0.8500983209801846}
{'loss': 0.4597, 'grad_norm': 4.0, 'learning_rate': 8.74096486804505e-06, 'epoch': 0.8531235819089397}
{'loss': 0.4632, 'grad_norm': 3.390625, 'learning_rate': 8.732560094133469e-06, 'epoch': 0.8561488428376948}
{'loss': 0.4764, 'grad_norm': 3.46875, 'learning_rate': 8.724155320221887e-06, 'epoch': 0.8591741037664499}
{'loss': 0.4579, 'grad_norm': 4.3125, 'learning_rate': 8.715750546310305e-06, 'epoch': 0.862199364695205}
{'loss': 0.4602, 'grad_norm': 3.15625, 'learning_rate': 8.707345772398723e-06, 'epoch': 0.8652246256239601}
{'loss': 0.4693, 'grad_norm': 3.515625, 'learning_rate': 8.698940998487141e-06, 'epoch': 0.8682498865527152}
{'loss': 0.4405, 'grad_norm': 3.78125, 'learning_rate': 8.690536224575559e-06, 'epoch': 0.8712751474814703}
{'loss': 0.4487, 'grad_norm': 3.125, 'learning_rate': 8.682131450663977e-06, 'epoch': 0.8743004084102254}
{'loss': 0.4486, 'grad_norm': 3.578125, 'learning_rate': 8.673726676752397e-06, 'epoch': 0.8773256693389805}
{'eval_valid_loss': 0.11405590176582336, 'eval_valid_runtime': 2.1858, 'eval_valid_samples_per_second': 7.32, 'eval_valid_steps_per_second': 3.66, 'epoch': 0.8773256693389805}
{'loss': 0.4491, 'grad_norm': 3.390625, 'learning_rate': 8.665321902840815e-06, 'epoch': 0.8803509302677356}
{'loss': 0.4573, 'grad_norm': 3.359375, 'learning_rate': 8.656917128929233e-06, 'epoch': 0.8833761911964907}
{'loss': 0.4481, 'grad_norm': 3.171875, 'learning_rate': 8.64851235501765e-06, 'epoch': 0.8864014521252458}
{'loss': 0.454, 'grad_norm': 2.59375, 'learning_rate': 8.640107581106069e-06, 'epoch': 0.8894267130540009}
{'loss': 0.4331, 'grad_norm': 4.25, 'learning_rate': 8.631702807194487e-06, 'epoch': 0.892451973982756}
{'loss': 0.4644, 'grad_norm': 4.03125, 'learning_rate': 8.623298033282905e-06, 'epoch': 0.8954772349115111}
{'loss': 0.4526, 'grad_norm': 3.703125, 'learning_rate': 8.614893259371325e-06, 'epoch': 0.8985024958402662}
{'loss': 0.4525, 'grad_norm': 3.71875, 'learning_rate': 8.606488485459743e-06, 'epoch': 0.9015277567690213}
{'loss': 0.4339, 'grad_norm': 3.53125, 'learning_rate': 8.598083711548159e-06, 'epoch': 0.9045530176977764}
{'loss': 0.4682, 'grad_norm': 3.546875, 'learning_rate': 8.589678937636579e-06, 'epoch': 0.9075782786265315}
{'eval_valid_loss': 0.11392508447170258, 'eval_valid_runtime': 2.1664, 'eval_valid_samples_per_second': 7.385, 'eval_valid_steps_per_second': 3.693, 'epoch': 0.9075782786265315}
{'loss': 0.4797, 'grad_norm': 3.671875, 'learning_rate': 8.581274163724997e-06, 'epoch': 0.9106035395552866}
{'loss': 0.4589, 'grad_norm': 5.53125, 'learning_rate': 8.572869389813415e-06, 'epoch': 0.9136288004840417}
{'loss': 0.4555, 'grad_norm': 5.0625, 'learning_rate': 8.564464615901833e-06, 'epoch': 0.9166540614127968}
{'loss': 0.4488, 'grad_norm': 3.734375, 'learning_rate': 8.55605984199025e-06, 'epoch': 0.9196793223415519}
{'loss': 0.443, 'grad_norm': 3.21875, 'learning_rate': 8.54765506807867e-06, 'epoch': 0.922704583270307}
{'loss': 0.4597, 'grad_norm': 3.65625, 'learning_rate': 8.539250294167087e-06, 'epoch': 0.9257298441990621}
{'loss': 0.4448, 'grad_norm': 3.46875, 'learning_rate': 8.530845520255506e-06, 'epoch': 0.9287551051278172}
{'loss': 0.4493, 'grad_norm': 3.703125, 'learning_rate': 8.522440746343924e-06, 'epoch': 0.9317803660565723}
{'loss': 0.4669, 'grad_norm': 6.5, 'learning_rate': 8.514035972432342e-06, 'epoch': 0.9348056269853274}
{'loss': 0.4638, 'grad_norm': 3.140625, 'learning_rate': 8.50563119852076e-06, 'epoch': 0.9378308879140826}
{'eval_valid_loss': 0.11393619328737259, 'eval_valid_runtime': 2.1791, 'eval_valid_samples_per_second': 7.342, 'eval_valid_steps_per_second': 3.671, 'epoch': 0.9378308879140826}
{'loss': 0.4579, 'grad_norm': 3.75, 'learning_rate': 8.497226424609178e-06, 'epoch': 0.9408561488428377}
{'loss': 0.4748, 'grad_norm': 3.140625, 'learning_rate': 8.488821650697598e-06, 'epoch': 0.9438814097715928}
{'loss': 0.4501, 'grad_norm': 3.84375, 'learning_rate': 8.480416876786014e-06, 'epoch': 0.946906670700348}
{'loss': 0.4584, 'grad_norm': 6.6875, 'learning_rate': 8.472012102874432e-06, 'epoch': 0.949931931629103}
{'loss': 0.4514, 'grad_norm': 4.28125, 'learning_rate': 8.463607328962852e-06, 'epoch': 0.9529571925578582}
{'loss': 0.4537, 'grad_norm': 3.421875, 'learning_rate': 8.45520255505127e-06, 'epoch': 0.9559824534866133}
{'loss': 0.4679, 'grad_norm': 4.09375, 'learning_rate': 8.446797781139688e-06, 'epoch': 0.9590077144153684}
{'loss': 0.4541, 'grad_norm': 3.640625, 'learning_rate': 8.438393007228106e-06, 'epoch': 0.9620329753441235}
{'loss': 0.4467, 'grad_norm': 3.640625, 'learning_rate': 8.429988233316524e-06, 'epoch': 0.9650582362728786}
{'loss': 0.4539, 'grad_norm': 3.421875, 'learning_rate': 8.421583459404942e-06, 'epoch': 0.9680834972016337}
{'eval_valid_loss': 0.11359713226556778, 'eval_valid_runtime': 2.1633, 'eval_valid_samples_per_second': 7.396, 'eval_valid_steps_per_second': 3.698, 'epoch': 0.9680834972016337}
{'loss': 0.4592, 'grad_norm': 3.421875, 'learning_rate': 8.41317868549336e-06, 'epoch': 0.9711087581303888}
{'loss': 0.4573, 'grad_norm': 3.671875, 'learning_rate': 8.40477391158178e-06, 'epoch': 0.9741340190591439}
{'loss': 0.457, 'grad_norm': 3.609375, 'learning_rate': 8.396369137670198e-06, 'epoch': 0.977159279987899}
{'loss': 0.4536, 'grad_norm': 3.640625, 'learning_rate': 8.387964363758616e-06, 'epoch': 0.9801845409166541}
{'loss': 0.4714, 'grad_norm': 3.421875, 'learning_rate': 8.379559589847034e-06, 'epoch': 0.9832098018454092}
{'loss': 0.461, 'grad_norm': 4.09375, 'learning_rate': 8.371154815935452e-06, 'epoch': 0.9862350627741643}
{'loss': 0.4513, 'grad_norm': 3.5625, 'learning_rate': 8.36275004202387e-06, 'epoch': 0.9892603237029194}
{'loss': 0.4699, 'grad_norm': 3.359375, 'learning_rate': 8.354345268112288e-06, 'epoch': 0.9922855846316745}
{'loss': 0.4568, 'grad_norm': 3.828125, 'learning_rate': 8.345940494200708e-06, 'epoch': 0.9953108455604296}
{'loss': 0.4391, 'grad_norm': 4.96875, 'learning_rate': 8.337535720289126e-06, 'epoch': 0.9983361064891847}
{'eval_valid_loss': 0.11322769522666931, 'eval_valid_runtime': 2.163, 'eval_valid_samples_per_second': 7.397, 'eval_valid_steps_per_second': 3.699, 'epoch': 0.9983361064891847}
{'loss': 0.4221, 'grad_norm': 3.34375, 'learning_rate': 8.329130946377542e-06, 'epoch': 1.001210104371502}
{'loss': 0.4588, 'grad_norm': 4.15625, 'learning_rate': 8.320726172465962e-06, 'epoch': 1.0042353653002571}
{'loss': 0.455, 'grad_norm': 4.59375, 'learning_rate': 8.31232139855438e-06, 'epoch': 1.0072606262290122}
{'loss': 0.461, 'grad_norm': 3.828125, 'learning_rate': 8.303916624642798e-06, 'epoch': 1.0102858871577673}
{'loss': 0.467, 'grad_norm': 4.5625, 'learning_rate': 8.295511850731216e-06, 'epoch': 1.0133111480865225}
{'loss': 0.43, 'grad_norm': 2.890625, 'learning_rate': 8.287107076819634e-06, 'epoch': 1.0163364090152776}
{'loss': 0.4468, 'grad_norm': 3.984375, 'learning_rate': 8.278702302908053e-06, 'epoch': 1.0193616699440327}
{'loss': 0.4412, 'grad_norm': 3.265625, 'learning_rate': 8.27029752899647e-06, 'epoch': 1.0223869308727878}
{'loss': 0.4644, 'grad_norm': 3.40625, 'learning_rate': 8.26189275508489e-06, 'epoch': 1.0254121918015429}
{'loss': 0.4509, 'grad_norm': 3.140625, 'learning_rate': 8.253487981173307e-06, 'epoch': 1.028437452730298}
{'eval_valid_loss': 0.11304512619972229, 'eval_valid_runtime': 2.1839, 'eval_valid_samples_per_second': 7.326, 'eval_valid_steps_per_second': 3.663, 'epoch': 1.028437452730298}
{'loss': 0.4496, 'grad_norm': 3.359375, 'learning_rate': 8.245083207261725e-06, 'epoch': 1.031462713659053}
{'loss': 0.4475, 'grad_norm': 3.71875, 'learning_rate': 8.236678433350143e-06, 'epoch': 1.0344879745878082}
{'loss': 0.4403, 'grad_norm': 3.984375, 'learning_rate': 8.228273659438561e-06, 'epoch': 1.0375132355165633}
{'loss': 0.4577, 'grad_norm': 3.5625, 'learning_rate': 8.219868885526981e-06, 'epoch': 1.0405384964453184}
{'loss': 0.4642, 'grad_norm': 3.375, 'learning_rate': 8.211464111615397e-06, 'epoch': 1.0435637573740735}
{'loss': 0.4722, 'grad_norm': 3.234375, 'learning_rate': 8.203059337703815e-06, 'epoch': 1.0465890183028286}
{'loss': 0.4472, 'grad_norm': 3.625, 'learning_rate': 8.194654563792235e-06, 'epoch': 1.0496142792315837}
{'loss': 0.4465, 'grad_norm': 2.984375, 'learning_rate': 8.186249789880653e-06, 'epoch': 1.0526395401603388}
{'loss': 0.4535, 'grad_norm': 5.71875, 'learning_rate': 8.177845015969071e-06, 'epoch': 1.0556648010890939}
{'loss': 0.4589, 'grad_norm': 5.78125, 'learning_rate': 8.169440242057489e-06, 'epoch': 1.058690062017849}
{'eval_valid_loss': 0.1130063533782959, 'eval_valid_runtime': 2.181, 'eval_valid_samples_per_second': 7.336, 'eval_valid_steps_per_second': 3.668, 'epoch': 1.058690062017849}
{'loss': 0.4714, 'grad_norm': 4.09375, 'learning_rate': 8.161035468145909e-06, 'epoch': 1.061715322946604}
{'loss': 0.4507, 'grad_norm': 3.625, 'learning_rate': 8.152630694234325e-06, 'epoch': 1.0647405838753592}
{'loss': 0.4403, 'grad_norm': 2.953125, 'learning_rate': 8.144225920322743e-06, 'epoch': 1.0677658448041143}
{'loss': 0.4675, 'grad_norm': 3.96875, 'learning_rate': 8.135821146411163e-06, 'epoch': 1.0707911057328694}
{'loss': 0.4659, 'grad_norm': 4.15625, 'learning_rate': 8.127416372499581e-06, 'epoch': 1.0738163666616245}
{'loss': 0.4474, 'grad_norm': 3.609375, 'learning_rate': 8.119011598587999e-06, 'epoch': 1.0768416275903796}
{'loss': 0.4693, 'grad_norm': 8.75, 'learning_rate': 8.110606824676417e-06, 'epoch': 1.0798668885191347}
{'loss': 0.4597, 'grad_norm': 3.515625, 'learning_rate': 8.102202050764835e-06, 'epoch': 1.0828921494478898}
{'loss': 0.431, 'grad_norm': 4.21875, 'learning_rate': 8.093797276853253e-06, 'epoch': 1.085917410376645}
{'loss': 0.4273, 'grad_norm': 3.09375, 'learning_rate': 8.085392502941671e-06, 'epoch': 1.0889426713054}
{'eval_valid_loss': 0.11266816407442093, 'eval_valid_runtime': 2.1658, 'eval_valid_samples_per_second': 7.387, 'eval_valid_steps_per_second': 3.694, 'epoch': 1.0889426713054}
{'loss': 0.4395, 'grad_norm': 3.390625, 'learning_rate': 8.07698772903009e-06, 'epoch': 1.0919679322341551}
{'loss': 0.4417, 'grad_norm': 3.078125, 'learning_rate': 8.068582955118509e-06, 'epoch': 1.0949931931629102}
{'loss': 0.4556, 'grad_norm': 3.046875, 'learning_rate': 8.060178181206925e-06, 'epoch': 1.0980184540916653}
{'loss': 0.4554, 'grad_norm': 3.953125, 'learning_rate': 8.051773407295345e-06, 'epoch': 1.1010437150204204}
{'loss': 0.4574, 'grad_norm': 3.84375, 'learning_rate': 8.043368633383763e-06, 'epoch': 1.1040689759491755}
{'loss': 0.4647, 'grad_norm': 3.5625, 'learning_rate': 8.03496385947218e-06, 'epoch': 1.1070942368779306}
{'loss': 0.4497, 'grad_norm': 3.65625, 'learning_rate': 8.026559085560599e-06, 'epoch': 1.1101194978066857}
{'loss': 0.4458, 'grad_norm': 4.0625, 'learning_rate': 8.018154311649017e-06, 'epoch': 1.1131447587354408}
{'loss': 0.4591, 'grad_norm': 4.375, 'learning_rate': 8.009749537737436e-06, 'epoch': 1.116170019664196}
{'loss': 0.4529, 'grad_norm': 3.0625, 'learning_rate': 8.001344763825853e-06, 'epoch': 1.119195280592951}
{'eval_valid_loss': 0.11248898506164551, 'eval_valid_runtime': 2.1654, 'eval_valid_samples_per_second': 7.389, 'eval_valid_steps_per_second': 3.694, 'epoch': 1.119195280592951}
{'loss': 0.4405, 'grad_norm': 4.46875, 'learning_rate': 7.992939989914272e-06, 'epoch': 1.1222205415217061}
